temperature_2m_C,humidity_2m_%,sea_level_pressure_hPa,precipitation_mm,snowfall_mm,cloud_cover_%,high_cloud_cover_%,mid_cloud_cover_%,low_cloud_cover_%,shortwave_radiation_Wm2,wind_speed_10m_ms,wind_direction_10m_deg,wind_speed_80m_ms,wind_direction_80m_deg,wind_speed_900mb_ms,wind_direction_900mb_deg,wind_gust_10m_ms,angle_of_incidence_deg,zenith_deg,azimuth_deg,power_generated_kW
7.37,35,1035.5,0.0,0.0,0.0,0,0,0,692.42,22.42,60.14,24.65,61.19,23.22,60.26,29.16,15.1,48.85,200.01,3000.5
8.48,34,1034.1,0.0,0.0,0.0,0,0,0,722.68,21.25,63.87,23.19,64.23,21.73,63.43,27.72,29.98,54.33,217.75,2739.63
9.41,33,1032.7,0.0,0.0,0.0,0,0,0,694.2,19.01,65.38,20.0,66.67,18.68,64.92,25.56,44.89,62.36,232.55,2242.12
9.8,33,1031.9,0.0,0.0,0.0,0,0,0,609.65,18.71,59.98,20.29,62.53,19.02,60.52,24.48,59.79,72.03,244.89,998.96
9.46,34,1032.0,0.0,0.0,0.0,0,0,0,481.49,20.01,59.74,21.92,60.49,20.19,58.86,23.4,74.64,82.62,255.61,123.14
-0.21,19,1034.0,0.0,0.0,0.0,0,0,0,0.0,13.7,176.99,24.14,177.44,16.7,172.57,18.36,74.6,82.43,104.26,293.75
0.14,19,1033.9,0.0,0.0,0.0,0,0,0,1.78,13.68,178.49,25.26,175.91,16.3,173.66,18.72,59.62,71.73,115.05,952.56
3.45,23,1033.6,0.0,0.0,0.0,0,0,0,121.04,11.89,181.74,22.68,179.09,11.52,180.0,18.0,44.71,62.02,127.41,1766.89
7.73,22,1032.0,0.0,0.0,0.0,0,0,0,315.06,13.32,178.45,16.95,176.35,14.42,177.14,16.2,29.79,53.96,142.26,2419.49
10.64,20,1030.2,0.0,0.0,0.0,0,0,0,485.05,13.56,169.29,16.45,169.92,14.26,169.82,15.48,14.89,48.47,160.09,2746.94
12.72,17,1029.8,0.0,0.0,0.0,0,0,0,618.55,14.12,160.64,16.52,163.54,14.69,162.9,15.48,4.09,46.5,180.17,2922.99
14.14,20,1029.5,0.0,0.0,0.0,0,0,0,696.87,22.38,168.87,25.63,169.48,22.67,169.94,22.68,15.24,48.52,200.38,2874.04
15.06,19,1028.6,0.0,0.0,0.0,0,0,0,725.35,21.19,170.22,23.32,171.12,20.42,170.87,21.24,30.02,54.01,218.03,2640.68
15.71,18,1028.9,0.0,0.0,0.0,0,0,0,696.87,20.67,173.0,23.18,173.76,20.63,173.99,20.16,44.95,62.09,232.87,2193.56
15.79,18,1028.3,0.0,0.0,0.0,0,0,0,614.99,19.49,175.76,22.01,176.25,19.11,176.76,19.44,59.86,71.79,245.22,984.1
15.37,20,1028.0,0.0,0.0,0.0,0,0,0,487.72,17.7,175.33,20.21,175.91,17.34,175.24,17.28,74.72,82.41,255.94,128.37
3.02,42,1032.2,0.0,0.0,0.0,0,0,0,0.0,11.21,185.53,9.69,201.8,14.76,180.0,6.48,74.56,82.13,104.01,279.16
3.41,39,1032.0,0.0,0.0,0.0,0,0,0,1.78,9.57,199.8,6.79,212.01,10.48,195.95,5.4,59.57,71.41,114.82,951.87
5.76,38,1031.7,0.0,0.0,0.0,0,0,0,125.49,6.99,214.51,4.69,237.53,5.62,219.81,1.44,44.65,61.68,127.2,1788.13
9.87,34,1030.3,0.0,0.0,0.0,0,0,0,317.73,2.28,251.57,2.52,270.0,2.16,270.0,5.04,29.68,53.57,142.15,2405.83
13.54,30,1029.6,0.0,0.0,0.0,0,0,0,485.05,7.24,26.57,8.09,32.28,7.41,29.05,8.28,14.8,48.08,160.04,2705.23
14.88,32,1028.7,0.0,0.0,0.0,0,0,0,614.99,11.02,38.37,11.97,43.78,11.21,42.4,12.6,3.89,46.11,180.4,2822.57
17.26,24,1027.9,0.0,0.0,0.0,0,0,0,699.54,6.3,30.96,6.13,40.24,6.13,40.24,8.28,15.07,48.12,200.32,2800.9
18.15,24,1027.6,0.0,0.0,0.0,0,0,0,727.13,7.15,49.09,7.49,54.78,7.2,53.13,10.08,30.08,53.7,218.32,2545.26
18.76,24,1027.2,0.0,0.0,0.0,0,0,0,696.87,7.9,59.93,8.53,62.35,8.22,61.19,11.88,45.01,61.82,233.19,2120.99
18.99,24,1025.8,0.0,0.0,0.0,0,0,0,612.32,6.83,71.57,7.86,74.05,7.86,74.05,11.88,59.93,71.56,245.55,972.17
18.72,23,1026.2,0.0,0.0,0.0,0,0,0,486.83,5.86,79.38,6.57,80.54,6.64,77.47,10.44,74.81,82.2,256.27,140.22
5.23,62,1027.8,0.0,0.0,5.7,19,0,0,0.0,7.39,226.97,5.82,21.8,8.89,238.24,9.72,74.53,81.83,103.76,262.79
5.38,61,1027.9,0.0,0.0,3.9,13,0,0,3.56,6.64,229.4,6.92,27.9,7.73,242.24,10.08,59.54,71.09,114.57,942.49
8.38,54,1027.8,0.0,0.0,0.9,3,0,0,139.73,3.62,264.29,8.31,17.65,5.05,274.09,10.44,44.6,61.33,126.98,1761.1
13.24,44,1026.8,0.0,0.0,8.4,28,0,0,329.3,6.16,353.29,7.28,8.53,6.85,356.99,11.52,29.66,53.22,141.94,2330.18
14.54,37,1025.9,0.0,0.0,4.2,14,0,0,493.06,12.37,8.37,12.78,9.73,12.07,10.3,15.48,14.72,47.69,159.98,2697.16
15.41,33,1025.4,0.0,0.0,2.4,8,0,0,621.22,16.45,10.08,17.16,9.66,16.1,10.3,18.36,3.82,45.73,180.33,2923.03
15.93,25,1025.0,0.0,0.0,1.8,6,0,0,706.66,19.84,11.51,21.4,12.63,19.56,12.76,21.96,15.2,47.78,200.65,2888.62
16.43,24,1024.5,0.0,0.0,0.0,0,0,0,737.81,20.73,20.32,22.13,21.97,20.19,21.99,23.4,30.14,53.39,218.62,2617.33
16.71,23,1023.9,0.0,0.0,0.0,0,0,0,712.0,21.19,20.9,22.8,21.3,20.86,21.25,23.04,45.08,61.55,233.51,2146.98
16.63,24,1023.6,0.0,0.0,0.0,0,0,0,629.23,21.53,20.56,23.6,21.48,21.53,20.56,24.12,60.01,71.32,245.88,1075.0
16.2,26,1023.1,0.0,0.0,0.0,0,0,0,499.29,19.34,24.18,21.58,25.71,19.16,25.6,23.04,74.86,81.97,256.59,219.21
15.18,30,1022.6,0.0,0.0,0.0,0,0,0,329.3,16.1,26.57,19.97,27.95,16.9,26.57,19.44,85.19,89.51,263.67,1.0
3.68,60,1027.4,0.0,0.0,3.3,11,0,0,0.0,9.42,223.45,3.67,258.69,10.46,229.18,7.56,74.49,81.53,103.51,310.06
3.87,59,1027.5,0.0,0.0,0.0,0,0,0,4.45,9.93,223.53,5.48,246.8,11.25,230.19,8.64,59.48,70.76,114.34,1030.07
6.93,53,1027.3,0.0,0.0,0.0,0,0,0,138.84,7.93,219.47,6.29,246.37,7.65,228.81,6.84,44.55,60.99,126.77,1834.61
11.5,42,1026.2,0.0,0.0,0.0,0,0,0,333.75,5.19,236.31,6.44,243.43,4.83,243.43,9.72,29.61,52.85,141.78,2424.66
14.39,28,1024.7,0.0,0.0,1.2,4,0,0,507.3,1.44,270.0,2.16,270.0,2.16,270.0,4.68,14.66,47.3,159.92,2605.22
16.39,21,1024.2,0.0,0.0,28.8,96,0,0,627.45,4.1,15.26,4.21,19.98,3.88,21.8,5.4,3.76,45.34,180.42,2909.67
17.58,19,1024.2,0.0,0.0,0.0,0,0,0,719.12,10.14,353.88,10.09,357.95,9.72,360.0,10.08,15.25,47.42,200.87,2774.55
18.21,19,1023.4,0.0,0.0,0.0,0,0,0,745.82,11.54,356.42,11.9,356.53,11.17,358.15,10.08,30.2,53.07,218.92,2511.24
18.47,20,1023.7,0.0,0.0,0.0,0,0,0,715.56,13.34,356.91,13.32,358.45,12.6,360.0,11.88,45.15,61.28,233.84,2140.1
18.28,22,1023.5,0.0,0.0,0.0,0,0,0,630.12,15.48,358.67,16.2,1.27,15.12,1.36,12.96,60.08,71.08,246.21,1071.71
17.72,22,1023.1,0.0,0.0,0.0,0,0,0,501.07,16.2,1.27,17.65,2.34,16.24,3.81,14.76,74.97,81.77,256.93,141.87
4.41,47,1027.6,0.0,0.0,0.0,0,0,0,0.0,8.89,211.76,2.19,260.54,9.5,217.3,3.24,74.45,81.22,103.26,276.98
4.58,47,1028.4,0.0,0.0,0.0,0,0,0,5.34,9.5,217.3,5.62,230.19,10.23,219.29,6.48,59.44,70.44,114.1,1050.2
7.51,44,1028.0,0.0,0.0,0.0,0,0,0,142.4,8.21,217.87,8.71,231.71,7.42,219.09,3.96,44.5,60.64,126.55,1870.12
11.7,40,1026.9,0.0,0.0,0.0,0,0,0,336.42,5.62,230.19,6.41,231.84,5.99,237.26,3.96,29.55,52.47,141.62,2429.16
15.06,34,1025.9,0.0,0.0,0.0,0,0,0,505.52,0.72,270.0,0.72,270.0,0.72,270.0,4.32,14.6,46.9,159.87,2704.26
16.48,29,1024.7,0.0,0.0,0.0,0,0,0,637.24,2.19,350.54,1.84,348.69,1.44,360.0,5.04,3.77,44.95,180.51,2771.65
18.29,25,1024.7,0.0,0.0,0.0,0,0,0,713.78,5.94,14.04,5.59,14.93,5.59,14.93,5.4,15.32,47.06,201.1,2766.9
19.15,25,1024.7,0.0,0.0,0.0,0,0,0,739.59,7.64,8.13,7.28,8.53,6.92,8.97,6.84,30.28,52.76,219.22,2574.24
19.58,25,1024.4,0.0,0.0,0.0,0,0,0,708.44,8.28,360.0,8.28,360.0,7.92,360.0,8.28,45.23,61.01,234.17,2135.08
19.55,26,1023.5,0.0,0.0,0.0,0,0,0,623.0,9.73,357.88,9.73,357.88,9.36,360.0,9.72,60.17,70.84,246.55,1018.29
19.08,27,1023.8,0.0,0.0,0.0,0,0,0,493.95,10.82,356.19,11.17,358.15,10.44,360.0,11.52,75.06,81.55,257.27,155.42
4.4,71,1028.3,0.0,0.0,1.2,4,0,0,0.0,7.7,217.41,5.09,8.13,8.4,223.26,2.88,74.41,80.92,103.01,295.74
4.4,69,1029.0,0.0,0.0,0.0,0,0,0,6.23,8.59,213.02,1.61,26.57,9.29,215.54,1.44,59.39,70.11,113.86,1032.65
7.51,59,1028.8,0.0,0.0,0.0,0,0,0,146.85,6.61,209.36,1.08,180.0,5.8,209.74,2.16,44.45,60.29,126.34,1820.71
11.72,48,1027.4,0.0,0.0,0.0,0,0,0,339.98,1.48,194.04,2.19,189.46,1.44,180.0,1.08,29.5,52.1,141.46,2355.23
14.42,38,1026.3,0.0,0.0,0.0,0,0,0,508.19,1.8,360.0,1.14,18.43,1.3,33.69,6.12,14.55,46.51,159.81,2666.74
16.2,33,1026.1,0.0,0.0,0.0,0,0,0,639.02,4.69,4.4,3.98,5.19,4.02,10.3,8.28,3.85,44.56,180.61,2820.14
17.27,26,1024.7,0.0,0.0,0.0,0,0,0,722.68,10.85,354.29,10.85,354.29,10.45,358.03,11.52,15.4,46.71,201.33,2791.16
18.03,24,1024.4,0.0,0.0,0.0,0,0,0,750.27,11.18,356.31,11.18,356.31,10.8,360.0,12.24,30.36,52.45,219.53,2574.26
18.43,24,1024.0,0.0,0.0,0.0,0,0,0,720.9,10.45,1.97,10.09,2.05,9.75,4.24,11.16,45.31,60.74,234.51,1970.07
18.45,24,1023.2,0.0,0.0,0.0,0,0,0,636.35,10.11,4.09,10.14,6.12,9.47,8.75,11.88,60.25,70.61,246.89,890.55
18.12,24,1023.1,0.0,0.0,0.0,0,0,0,507.3,9.01,2.29,8.67,4.76,8.35,7.43,11.16,75.15,81.34,257.61,201.97
17.24,27,1023.4,0.0,0.0,0.0,0,0,0,338.2,7.57,2.73,7.59,5.44,7.24,5.71,9.36,85.04,88.63,264.36,3.16
4.92,51,1023.8,0.0,0.0,24.6,82,0,0,0.0,10.23,219.29,11.99,221.35,10.97,221.01,9.72,74.25,80.52,102.85,316.75
5.13,51,1023.8,0.0,0.0,24.6,82,0,0,8.9,9.79,216.03,12.23,227.39,11.3,217.23,9.72,59.34,69.78,113.62,1119.06
8.26,47,1022.3,0.0,0.0,15.3,51,0,0,161.09,7.59,211.43,12.29,238.17,6.79,212.01,8.28,44.4,59.94,126.12,1684.25
12.72,40,1022.3,0.0,0.0,2.1,7,0,0,352.44,5.01,248.96,6.29,256.76,5.59,255.07,6.84,29.45,51.72,141.3,2025.65
15.51,33,1020.5,0.0,0.0,0.0,0,0,0,515.31,5.86,312.51,6.11,315.0,5.6,315.0,7.2,14.51,46.11,159.76,2449.83
17.08,27,1019.4,0.0,0.0,0.0,0,0,0,643.47,8.09,327.72,7.9,329.93,7.41,330.95,11.16,3.98,44.17,180.71,2696.24
17.36,29,1020.7,0.0,0.0,0.0,0,0,0,718.23,11.73,342.12,12.07,342.65,11.18,345.07,14.04,15.5,46.35,201.57,2719.72
17.94,29,1019.7,0.0,0.0,0.0,0,0,0,744.04,12.88,333.43,12.88,333.43,11.92,334.98,15.12,30.44,52.14,219.84,2363.81
17.96,30,1019.2,0.0,0.0,0.6,2,0,0,713.78,13.89,328.78,13.58,327.99,12.9,329.86,16.92,45.39,60.47,234.85,1622.77
17.8,31,1018.9,0.0,0.0,0.0,0,0,0,630.12,15.19,323.67,15.19,323.67,14.19,324.29,18.0,60.34,70.38,247.23,919.99
17.09,34,1019.3,0.0,0.0,0.0,0,0,0,504.63,17.21,322.65,18.22,322.22,16.49,323.88,19.08,75.28,81.16,257.98,170.48
15.59,35,1019.4,0.0,0.0,1.5,5,0,0,341.76,18.29,323.81,20.3,322.93,17.71,322.43,19.44,84.68,88.11,264.37,0.42
4.0,94,1024.7,0.0,0.0,100.0,0,9,100,0.0,20.8,23.46,27.69,26.23,21.46,22.69,18.36,74.09,80.11,102.68,13.02
3.85,93,1025.2,0.0,0.0,100.0,0,36,100,2.67,21.58,27.85,28.09,30.84,22.38,27.8,33.48,59.3,69.45,113.38,80.85
4.53,88,1025.6,0.0,0.0,100.0,0,38,100,63.19,23.04,28.97,27.6,30.58,23.36,28.54,27.72,44.35,59.59,125.9,149.22
5.08,82,1026.1,0.0,0.0,100.0,0,100,100,145.96,23.66,33.21,28.37,35.71,24.36,34.16,26.28,29.41,51.34,141.14,327.37
7.03,71,1024.8,0.0,0.0,100.0,0,0,100,369.35,25.13,38.02,28.17,38.77,25.13,38.02,26.64,14.48,45.72,159.71,716.79
8.44,63,1024.1,0.0,0.0,48.0,0,0,48,595.41,21.71,40.29,23.23,40.6,21.44,40.91,24.84,4.14,43.77,180.81,343.72
-4.84,87,1029.0,0.0,0.0,0.0,0,0,0,0.0,7.92,360.0,18.72,22.62,8.65,357.61,19.08,74.17,79.89,102.35,373.09
-3.96,88,1028.5,0.0,0.0,0.0,0,0,0,10.68,6.15,339.44,14.92,19.75,7.52,343.3,23.04,59.26,69.12,113.14,1187.48
-1.06,72,1028.4,0.0,0.0,0.0,0,0,0,165.54,13.72,4.51,15.75,10.54,13.8,7.5,24.12,44.31,59.24,125.68,1987.71
0.72,59,1028.9,0.0,0.0,0.0,0,0,0,358.67,19.24,17.42,21.07,19.98,19.01,18.78,26.64,29.37,50.97,140.98,2530.01
2.32,52,1026.2,0.0,0.0,0.0,0,0,0,524.21,19.97,27.95,20.95,28.77,19.16,28.01,26.64,14.46,45.32,159.66,2894.86
4.23,45,1026.0,0.0,0.0,0.0,0,0,0,652.37,18.17,33.69,18.88,34.9,17.58,34.99,26.28,4.34,43.38,180.91,3056.79
6.04,40,1024.6,0.0,0.0,0.0,0,0,0,736.03,22.22,40.4,23.98,41.35,21.95,41.01,27.72,15.72,45.63,202.05,2997.91
6.96,35,1022.5,0.0,0.0,0.0,0,0,0,762.73,21.76,38.96,23.0,39.92,21.25,38.81,27.0,30.63,51.52,220.48,2742.16
7.71,34,1022.6,0.0,0.0,0.0,0,0,0,732.47,21.27,33.96,22.77,34.7,21.27,33.96,26.28,45.57,59.94,235.54,2261.12
7.76,35,1021.6,0.0,0.0,0.0,0,0,0,646.14,21.79,30.8,23.58,31.26,21.79,30.8,24.12,60.52,69.91,247.92,1191.28
7.47,38,1021.4,0.0,0.0,0.0,0,0,0,516.2,21.37,32.62,23.36,33.69,21.37,32.62,24.12,75.43,80.71,258.64,187.59
6.75,41,1021.6,0.0,0.0,0.0,0,0,0,347.1,19.97,33.98,22.47,35.22,19.97,33.98,23.04,85.72,88.32,265.63,1.62
-4.58,95,1024.9,0.0,0.0,2.0,0,0,2,0.0,4.9,233.97,4.21,70.02,6.03,252.65,11.16,84.83,87.52,94.84,4.13
-4.35,94,1024.9,0.0,0.0,100.0,0,0,100,0.0,4.39,214.99,3.98,84.81,4.68,247.38,10.8,74.13,79.58,102.1,359.65
-2.81,82,1025.0,0.0,0.0,100.0,0,0,100,9.79,1.94,201.8,1.48,104.04,1.94,248.2,10.44,59.21,68.79,112.9,928.49
2.62,60,1023.3,0.0,0.0,100.0,0,0,100,141.51,0.8,153.43,2.62,105.95,0.51,225.0,10.08,44.27,58.88,125.46,1368.76
2.91,53,1022.3,0.0,0.0,0.0,0,0,0,358.67,10.51,51.95,11.09,54.25,10.8,53.13,14.4,29.33,50.59,140.81,1027.27
3.49,46,1020.3,0.0,0.0,0.0,0,0,0,527.77,16.78,35.39,17.08,34.7,16.99,36.38,19.44,14.46,44.92,159.6,1031.53
4.71,45,1018.7,0.0,0.0,0.0,0,0,0,658.6,18.04,28.61,17.73,29.17,17.41,29.74,20.16,4.59,42.99,180.99,1008.4
6.17,47,1018.6,0.0,0.0,10.0,0,0,10,648.81,15.27,8.13,15.27,8.13,14.26,10.18,17.64,15.84,45.28,202.3,1991.69
6.73,45,1018.6,0.0,0.0,10.0,0,0,10,678.18,15.27,8.13,15.04,11.04,14.33,11.59,17.28,30.73,51.21,220.81,1378.17
6.86,43,1017.3,0.0,0.0,20.0,0,0,20,705.77,15.63,7.94,15.68,9.25,14.62,9.93,18.72,45.67,59.68,235.88,498.44
6.36,44,1016.9,0.0,0.0,58.0,0,58,10,511.75,14.51,7.13,14.56,8.53,13.8,7.5,18.72,60.62,69.68,248.27,100.45
6.36,43,1016.9,0.0,0.0,75.0,0,75,10,381.81,14.11,5.86,13.8,7.5,13.08,7.91,22.32,75.6,80.55,259.03,12.82
-2.7,87,1020.3,0.0,0.0,0.0,0,0,0,0.0,9.03,184.57,12.92,167.12,9.72,180.0,8.28,85.28,87.58,94.26,2.1
-2.84,87,1019.4,0.0,0.0,0.0,0,0,0,0.0,9.37,182.2,13.63,167.8,10.8,180.0,8.64,74.09,79.27,101.85,341.86
-2.17,83,1020.5,0.0,0.0,0.0,0,0,0,14.24,10.14,186.12,15.68,170.75,11.17,181.85,11.16,59.17,68.46,112.65,1201.31
2.06,63,1019.6,0.0,0.0,0.0,0,0,0,173.55,10.54,172.15,12.57,166.76,11.01,168.69,7.92,44.23,58.53,125.24,1957.42
5.05,51,1017.7,0.0,0.0,0.0,0,0,0,366.68,11.17,159.23,12.1,157.25,11.3,157.52,6.48,29.41,50.26,140.51,2528.8
6.77,44,1016.7,0.0,0.0,0.0,0,0,0,534.0,12.3,159.44,12.77,158.5,12.43,157.89,9.72,14.22,44.45,159.89,2848.18
8.16,39,1016.7,0.0,0.0,0.0,0,0,0,663.94,14.24,163.86,15.38,163.69,14.35,162.47,10.8,4.8,42.6,181.13,2952.93
8.53,33,1016.6,0.0,0.0,0.0,0,0,0,746.71,7.42,157.17,8.43,160.02,7.75,158.2,9.0,15.98,44.92,202.56,2915.04
9.29,33,1015.8,0.0,0.0,0.0,0,0,0,771.63,11.73,162.12,12.76,163.61,12.52,161.57,11.88,30.83,50.9,221.14,2651.59
9.87,32,1015.5,0.0,0.0,0.0,0,0,0,737.81,14.49,165.62,15.54,166.61,14.49,165.62,15.12,45.77,59.41,236.24,2153.08
10.03,33,1014.6,0.0,0.0,0.0,0,0,0,649.7,15.82,168.18,17.16,170.34,16.17,168.44,16.92,60.71,69.45,248.62,1179.08
9.79,34,1014.6,0.0,0.0,0.0,0,0,0,520.65,17.23,169.16,19.35,170.36,17.94,169.59,18.36,75.63,80.29,259.33,213.98
9.08,36,1015.1,0.0,0.0,0.0,0,0,0,351.55,17.23,169.16,19.42,169.32,17.3,167.99,16.2,85.94,87.94,266.32,3.75
0.44,93,1017.9,0.0,0.0,100.0,0,100,55,0.0,29.72,168.83,41.87,168.59,31.43,170.11,42.12,74.05,78.95,101.59,22.18
0.89,93,1017.9,0.0,0.0,100.0,0,100,100,14.24,29.53,170.88,40.07,171.21,29.83,171.67,40.32,59.13,68.13,112.41,159.45
1.98,88,1017.0,0.0,0.0,100.0,0,100,100,129.94,30.5,172.54,38.49,172.48,30.45,173.21,34.56,44.19,58.18,125.02,343.32
4.06,76,1017.3,0.0,0.0,85.0,0,82,85,334.64,31.37,170.75,37.88,171.25,30.96,171.3,37.08,29.27,49.83,140.48,2283.57
5.73,70,1015.9,0.0,0.0,12.0,0,0,12,522.43,30.19,171.77,35.23,172.37,30.14,172.45,34.92,14.48,44.13,159.5,2445.97
7.7,63,1014.5,0.0,0.0,2.0,0,0,2,651.48,29.99,175.18,33.91,176.35,29.6,175.82,33.48,5.06,42.2,181.25,1415.17
10.44,50,1012.5,0.0,0.0,10.0,0,0,10,604.31,24.2,157.25,26.14,157.32,23.73,157.71,28.08,60.81,69.22,248.97,95.07
10.44,48,1012.7,0.0,0.0,10.0,0,0,10,488.61,20.01,149.74,21.79,149.2,19.51,150.12,23.04,75.73,80.08,259.68,144.52
10.23,48,1012.6,0.0,0.0,31.0,0,31,4,351.55,16.87,140.19,18.67,140.48,16.64,141.15,22.32,85.7,87.5,266.42,0.68
1.04,91,1018.1,0.1,0.14,100.0,0,100,100,0.0,32.16,158.32,41.51,158.11,34.51,159.86,40.32,74.01,78.64,101.34,14.0
1.34,88,1018.7,0.1,0.0,100.0,0,100,100,10.68,25.94,150.95,31.75,150.82,27.7,152.1,25.2,59.09,67.8,112.17,40.58
2.66,81,1018.6,0.1,0.0,62.0,0,43,62,172.66,26.9,155.49,30.49,157.07,28.55,156.99,24.48,44.15,57.82,124.8,82.95
4.1,75,1018.5,0.0,0.0,100.0,0,5,100,333.75,28.86,146.71,31.45,146.67,29.76,147.85,27.36,29.25,49.45,140.31,159.23
4.97,71,1018.3,0.1,0.0,100.0,0,4,100,404.06,31.58,133.15,34.9,132.91,32.59,134.1,32.4,14.51,43.73,159.45,415.39
5.14,67,1018.8,0.0,0.0,100.0,0,10,100,377.36,26.07,125.45,27.46,124.32,25.57,125.26,29.52,5.33,41.81,181.36,505.89
4.39,79,1018.9,0.4,0.0,100.0,39,100,100,201.14,16.99,126.38,19.8,126.87,17.5,126.63,19.8,16.28,44.21,203.08,456.43
5.73,74,1018.4,0.4,0.0,100.0,4,100,100,235.85,14.28,123.69,15.88,122.97,14.28,123.69,19.08,31.06,50.29,221.81,463.79
5.25,76,1018.3,0.3,0.0,100.0,42,100,100,261.66,15.99,125.84,18.08,125.27,16.49,126.12,20.88,45.98,58.89,236.95,126.06
5.57,75,1016.9,0.2,0.0,100.0,0,100,100,174.44,15.26,109.29,17.76,107.7,15.94,108.43,19.44,60.92,68.99,249.33,88.12
6.43,70,1016.7,0.1,0.0,100.0,0,100,100,218.94,16.87,101.07,19.21,102.99,17.38,103.17,20.52,75.84,79.87,260.02,2.16
3.03,92,1015.9,0.1,0.0,100.0,0,54,100,0.0,16.2,91.27,26.37,94.7,20.88,90.99,24.84,73.97,78.32,101.09,22.25
4.32,84,1015.7,0.0,0.0,100.0,0,6,100,11.57,19.24,107.42,26.42,109.92,23.14,105.33,28.44,59.05,67.47,111.92,200.52
4.57,79,1015.4,0.3,0.0,100.0,0,100,100,92.56,24.93,107.65,28.24,109.36,25.28,109.98,36.36,44.12,57.47,124.57,384.37
5.63,80,1015.5,0.6,0.0,100.0,0,100,100,141.51,24.48,90.84,29.56,92.79,26.65,91.55,33.84,29.23,49.07,140.14,271.08
5.56,85,1014.2,0.9,0.0,100.0,0,100,100,140.62,15.29,63.43,16.42,64.0,15.46,62.24,28.08,14.55,43.33,159.4,246.91
5.48,88,1013.8,0.6,0.0,100.0,0,100,100,195.8,13.28,40.6,13.68,35.36,12.89,35.91,30.96,5.62,41.42,181.48,307.94
9.15,59,1013.8,0.0,0.0,100.0,0,100,100,317.73,16.85,70.02,18.21,71.57,16.74,71.18,23.04,16.45,43.85,203.35,245.8
9.01,64,1013.5,0.0,0.0,100.0,0,100,100,304.38,17.58,79.38,19.35,80.36,17.52,80.54,22.68,31.19,49.99,222.15,145.81
9.54,64,1012.2,0.7,0.0,100.0,0,100,100,285.69,20.38,72.53,23.45,72.12,20.72,72.82,30.6,46.09,58.63,237.31,249.52
8.1,77,1012.2,0.6,0.0,100.0,0,100,100,136.17,16.65,68.43,19.39,68.2,16.45,66.8,24.48,61.02,68.76,249.68,47.09
3.35,66,1012.2,0.0,0.0,81.0,45,81,0,0.0,6.64,40.6,15.29,63.43,6.99,34.51,25.56,85.18,86.42,93.24,16.81
1.63,84,1013.0,0.0,0.0,100.0,45,100,0,0.0,9.01,357.71,16.49,31.61,11.25,352.65,21.24,73.93,78.0,100.84,189.81
2.01,86,1013.5,0.0,0.0,0.0,0,0,0,26.7,6.57,350.54,10.23,50.71,7.56,360.0,20.88,59.01,67.14,111.68,513.77
6.61,63,1011.9,0.0,0.0,0.0,0,0,0,187.79,8.56,67.75,8.4,80.13,7.24,63.43,23.76,44.09,57.11,124.35,784.01
10.41,49,1010.2,0.0,0.0,76.0,44,76,0,371.13,18.08,54.73,19.08,54.21,17.65,50.79,29.52,29.21,48.69,139.98,1027.87
12.77,44,1008.7,0.0,0.0,100.0,0,100,0,474.37,18.92,68.81,19.47,70.56,17.58,67.11,28.8,14.6,42.93,159.35,829.41
14.82,39,1007.8,0.0,0.0,100.0,8,100,0,606.09,23.76,89.13,27.0,90.76,23.76,90.0,29.88,5.92,41.03,181.61,686.81
15.22,38,1007.7,0.0,0.0,3.0,0,3,0,735.14,19.44,90.0,20.19,93.07,18.37,92.25,24.84,16.62,43.5,203.62,556.96
14.44,41,1007.8,0.0,0.0,100.0,0,100,100,642.58,23.34,109.83,26.54,110.65,23.93,111.16,27.72,31.31,49.68,222.49,174.35
13.97,47,1007.3,0.0,0.0,100.0,2,78,100,457.46,22.93,112.14,25.41,110.75,22.67,110.45,25.56,46.2,58.38,237.67,34.0
10.54,68,1007.5,0.0,0.0,100.0,4,100,100,201.14,16.92,128.09,19.73,128.33,16.09,130.46,24.12,61.13,68.54,250.04,14.6
10.8,70,1007.4,0.7,0.0,100.0,23,100,100,115.7,17.73,119.17,22.71,115.35,18.53,119.05,21.96,74.56,78.35,259.72,9.68
4.47,95,1009.5,1.6,0.0,100.0,17,100,100,0.0,11.21,47.6,15.07,49.84,11.72,47.49,18.36,73.3,77.25,100.99,1.88
4.7,95,1009.9,0.7,0.0,100.0,9,100,100,15.13,10.44,46.4,14.11,52.25,10.69,45.0,17.28,58.97,66.81,111.43,40.96
6.11,91,1009.6,0.4,0.0,100.0,1,65,100,140.62,10.0,59.74,10.79,64.29,9.39,57.53,16.92,44.06,56.76,124.12,398.11
7.11,86,1009.7,0.4,0.0,100.0,0,100,100,198.47,8.91,75.96,9.18,78.69,8.21,74.74,14.76,29.2,48.31,139.8,550.7
8.14,83,1008.0,0.2,0.0,100.0,0,100,100,147.74,8.89,68.63,9.35,74.36,8.77,70.82,14.04,14.66,42.53,159.3,297.92
8.5,82,1008.0,0.0,0.0,100.0,0,100,100,160.2,8.91,46.64,8.91,43.36,8.16,41.42,15.48,6.23,40.64,181.73,455.47
9.1,74,1007.9,0.1,0.0,100.0,0,10,100,172.66,15.68,58.13,17.41,60.26,15.5,59.26,17.64,16.8,43.15,203.9,457.5
